latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
1.0,3,62.0,1.0,1.0,0.0,1456.1,1347.2,1585.0,1581.6,1586.0,2.0,4.829000000000001,1586.0,0.666,16.0,62.0,62.0,1.0,123.0,3.0
1.0,4,100.0,1.0,0.9999999999999993,0.0,1454.6,1346.7,1585.0,1581.3,1586.0,2.0,5.115,1586.0,1.716,16.0,100.0,100.0,0.8264462809917352,123.0,4.0
1.0,5,100.0,1.0,0.9999999999999993,0.0,1452.0,1354.5,1585.0,1582.6,1586.0,2.0,5.379,1586.0,1.782,16.0,100.0,100.0,0.39682539682539597,123.0,5.0
1.0,6,100.0,1.0,0.9999999999999993,0.0,1457.1,1354.6,1585.0,1580.0,1586.0,2.0,5.676999999999999,1586.0,2.521,16.0,100.0,100.0,0.187617260787992,123.0,6.0
1.0,7,100.0,1.0,0.9999999999999993,0.0,1463.5,1358.4,1585.0,1580.5,1586.0,2.0,6.022,1586.0,3.0389999999999997,16.0,100.0,100.0,0.09017132551848502,123.0,7.0
1.0,8,100.0,1.0,0.9999999999999993,0.0,1449.3,1347.9,1585.0,1582.2,1586.0,2.0,6.244000000000001,1586.0,3.0650000000000004,16.0,100.0,100.0,0.04504504504504501,123.0,8.0
1.0,9,100.0,1.0,0.9999999999999993,0.0,1442.9,1337.0,1585.0,1581.1,1586.0,2.0,6.781000000000001,1586.0,3.8550000000000004,16.0,100.0,100.0,0.023860653781913,123.0,9.0
1.0,10,100.0,1.0,0.9999999999999993,0.0,1432.2,1326.7,1585.0,1582.5,1586.0,2.0,7.025,1586.0,3.914,16.0,100.0,100.0,0.013351134846461003,123.0,10.0
1.0,11,100.0,1.0,0.9999999999999993,0.0,1459.4,1361.7,1585.0,1582.6,1586.0,2.0,6.976999999999999,1586.0,4.656000000000001,16.0,100.0,100.0,0.007882084023015002,123.0,11.0
1.0,12,100.0,1.0,0.9999999999999993,0.0,1459.7,1364.9,1585.0,1582.1,1586.0,2.0,7.215999999999999,1586.0,5.492,16.0,100.0,100.0,0.0049446202531640004,123.0,12.0
1.0,13,100.0,1.0,0.9999999999999993,0.0,1467.7,1377.8,1585.0,1582.3,1586.0,2.0,7.641,1586.0,6.438,16.0,100.0,100.0,0.0033337778370440005,123.0,13.0
