latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.8,7,100.0,1.0,1.0,0.0,1130.3,1032.6,1267.7,1262.0,1586.0,2.0,2.362,1268.0,1.7440000000000002,16.0,100.0,200.0,0.09017132551848502,123.0,7.0
0.8,8,100.0,1.0,1.0,0.0,1133.6,1040.8,1268.0,1262.0,1586.0,2.0,2.362,1268.0,2.018,16.0,100.0,200.0,0.04504504504504501,123.0,7.0
0.8,9,100.0,1.0,1.0,0.0,1125.5,1031.0,1267.8,1262.0,1586.0,2.0,2.362,1268.0,2.4169999999999994,16.0,100.0,200.0,0.023860653781913,123.0,7.0
0.8,10,100.0,1.0,1.0,0.0,1119.0,1023.8,1267.8,1262.0,1586.0,2.0,2.362,1268.0,2.713,16.0,100.0,200.0,0.013351134846461003,123.0,7.0
0.8,11,100.0,1.0,1.0,0.0,1126.1,1033.0,1267.7,1262.0,1586.0,2.0,2.362,1268.0,2.9250000000000003,16.0,100.0,200.0,0.007882084023015002,123.0,7.0
0.8,12,100.0,1.0,1.0,0.0,1121.4,1027.4,1267.5,1262.0,1586.0,2.0,2.362,1268.0,3.1729999999999996,16.0,100.0,200.0,0.0049446202531640004,123.0,7.0
0.8,13,100.0,1.0,1.0,0.0,1122.5,1026.4,1267.5,1262.0,1586.0,2.0,2.362,1268.0,3.6450000000000005,16.0,100.0,200.0,0.0033337778370440005,123.0,7.0
0.9,2,34.0,1.0,1.0,0.0,1317.5,1232.8,1426.5,1418.9,1586.0,2.0,3.027,1427.0,0.29,16.0,34.0,200.0,1.0,123.0,7.0
0.9,3,62.0,1.0,1.0,0.0,1296.3,1190.3,1427.0,1422.0,1586.0,2.0,3.027,1427.0,0.6239999999999999,16.0,62.0,200.0,1.0,123.0,7.0
0.9,4,100.0,1.0,1.0,0.0,1285.1,1180.3,1427.0,1422.2,1586.0,2.0,3.027,1427.0,1.4540000000000002,16.0,100.0,200.0,0.8264462809917352,123.0,7.0
